-1.503931,0.003845215,0.04803467,-0.9885406
-1.49133,0.003845215,0.04803467,-0.9885406
-1.474686,0.003845215,0.04803467,-0.9885406
-1.458222,0.003845215,0.04803467,-0.9885406
-1.44222,0.003845215,0.04803467,-0.9885406
-1.425047,0.003845215,0.04803467,-0.9885406
-1.408247,0.003845215,0.04803467,-0.9885406
-1.391959,0.003845215,0.04803467,-0.9885406
-1.375374,0.003845215,0.04803467,-0.9885406
-1.358814,0.003845215,0.04803467,-0.9885406
-1.342105,0.003845215,0.04803467,-0.9885406
-1.325324,0.003845215,0.04803467,-0.9885406
-1.308955,0.003845215,0.04803467,-0.9885406
-1.292183,0.003845215,0.04803467,-0.9885406
-1.276235,0.003845215,0.04803467,-0.9885406
-1.259336,0.003845215,0.04803467,-0.9885406
-1.243141,0.003845215,0.04803467,-0.9885406
-1.226052,0.003845215,0.04803467,-0.9885406
-1.209916,0.003845215,0.04803467,-0.9885406
-1.193909,0.003845215,0.04803467,-0.9885406
-1.176842,0.003845215,0.04803467,-0.9885406
-1.159783,0.003845215,0.04803467,-0.9885406
-1.143564,0.003845215,0.04803467,-0.9885406
-1.126754,0.003845215,0.04803467,-0.9885406
-1.110993,0.003845215,0.04803467,-0.9885406
-1.093458,0.003845215,0.04803467,-0.9885406
-1.077206,0.003845215,0.04803467,-0.9885406
-1.060189,0.003845215,0.04803467,-0.9885406
-1.044122,0.003845215,0.04803467,-0.9885406
-1.028293,0.003845215,0.04803467,-0.9885406
-1.010661,0.003845215,0.04803467,-0.9885406
-0.9939651,0.003845215,0.04803467,-0.9885406
-0.9782472,0.003845215,0.04803467,-0.9885406
-0.9619212,0.003845215,0.04803467,-0.9885406
-0.9443071,0.003845215,0.04803467,-0.9885406
-0.9284041,0.003845215,0.04803467,-0.9885406
-0.9116554,0.003845215,0.04803467,-0.9885406
-0.8951092,0.003845215,0.04803467,-0.9885406
-0.8784041,0.003845215,0.04803467,-0.9885406
-0.8619213,0.003845215,0.04803467,-0.9885406
-0.8460684,0.003845215,0.04803467,-0.9885406
-0.828496,0.003845215,0.04803467,-0.9885406
-0.8121352,0.003845215,0.04803467,-0.9885406
-0.7962241,0.003845215,0.04803467,-0.9885406
-0.7795372,0.003845215,0.04803467,-0.9885406
-0.7626314,0.003845215,0.04803467,-0.9885406
-0.7460194,0.003845215,0.04803467,-0.9885406
-0.7289262,0.003845215,0.04803467,-0.9885406
-0.71246,0.003845215,0.04803467,-0.9885406
-0.6961622,0.003845215,0.04803467,-0.9885406
-0.6801853,0.003845215,0.04803467,-0.9885406
-0.6629343,0.003845215,0.04803467,-0.9885406
-0.6462102,0.003845215,0.04803467,-0.9885406
-0.6296272,0.003845215,0.04803467,-0.9885406
-0.6129441,0.003845215,0.04803467,-0.9885406
-0.5970001,0.003845215,0.04803467,-0.9885406
-0.5807838,0.003845215,0.04803467,-0.9885406
-0.5637522,0.003845215,0.04803467,-0.9885406
-0.5469413,0.003845215,0.04803467,-0.9885406
-0.5304384,0.003845215,0.04803467,-0.9885406
-0.5139632,0.003845215,0.04803467,-0.9885406
-0.4979334,0.003845215,0.04803467,-0.9885406
-0.4814301,0.003845215,0.04803467,-0.9885406
-0.463944,0.003845215,0.04803467,-0.9885406
-0.4481902,0.003845215,0.04803467,-0.9885406
-0.431407,0.003845215,0.04803467,-0.9885406
-0.4150009,0.003845215,0.04803467,-0.9885406
-0.397675,0.003845215,0.04803467,-0.9885406
-0.3810539,0.003845215,0.04803467,-0.9885406
-0.3652248,0.003845215,0.04803467,-0.9885406
-0.3484869,0.003845215,0.04803467,-0.9885406
-0.3320704,0.003845215,0.04803467,-0.9885406
-0.3153429,0.003845215,0.04803467,-0.9885406
-0.2992029,0.003845215,0.04803467,-0.9885406
-0.2822533,0.003845215,0.04803467,-0.9885406
-0.2659421,0.003845215,0.04803467,-0.9885406
-0.249207,0.003845215,0.04803467,-0.9885406
-0.2319942,0.003845215,0.04803467,-0.9885406
-0.2160492,0.003845215,0.04803467,-0.9885406
-0.1990204,0.003845215,0.04803467,-0.9885406
-0.1824641,0.003845215,0.04803467,-0.9885406
-0.166832,0.003845215,0.04803467,-0.9885406
-0.1490712,0.003845215,0.04803467,-0.9885406
-0.1326103,0.003845215,0.04803467,-0.9885406
-0.1169834,0.003845215,0.04803467,-0.9885406
-0.09958506,0.003845215,0.04803467,-0.9885406
-0.0835619,0.003845215,0.04803467,-0.9885406
-0.06641626,0.003845215,0.04803467,-0.9885406
-0.05031109,0.003845215,0.04803467,-0.9885406
-0.03375816,0.003845215,0.04803467,-0.9885406
-0.01706791,0.003845215,0.04803467,-0.9885406
0,0.003845215,0.04803467,-0.9885406
